[Header]
Manifest Version	1.2
ReferenceGenome	Homo_sapiens\UCSC\hg19\Sequence\WholeGenomeFASTA

[Regions]
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
CEX-chr5-43651839-43651988	chr5	43651839	43651988	0	0
CEX-chr5-43653118-43653317	chr5	43653118	43653317	0	0
CEX-chr5-43655940-43656177	chr5	43655940	43656177	0	0
CEX-chr5-43656753-43656917	chr5	43656753	43656917	0	0
CEX-chr5-43659271-43659454	chr5	43659271	43659454	0	0
CEX-chr5-43675611-43675774	chr5	43675611	43675774	0	0
CEX-chr5-43677818-43677917	chr5	43677818	43677917	0	0
CEX-chr5-43700219-43700341	chr5	43700219	43700341	0	0
CEX-chr5-43702721-43702840	chr5	43702721	43702840	0	0
CEX-chr5-43704355-43704533	chr5	43704355	43704533	0	0
CEX-chr5-44305046-44305345	chr5	44305046	44305345	0	0
CEX-chr5-44310478-44310683	chr5	44310478	44310683	0	0
CEX-chr5-44388409-44388835	chr5	44388409	44388835	0	0
CEX-chr5-44809063-44809667	chr5	44809063	44809667	0	0
CEX-chr5-44811109-44811258	chr5	44811109	44811258	0	0
CEX-chr5-44812015-44812124	chr5	44812015	44812124	0	0
CEX-chr5-44813186-44813386	chr5	44813186	44813386	0	0
CEX-chr5-44815013-44815306	chr5	44815013	44815306	0	0
CEX-chr5-45261972-45262963	chr5	45261972	45262963	0	0
CEX-chr5-45267140-45267406	chr5	45267140	45267406	0	0
CEX-chr5-45303650-45303992	chr5	45303650	45303992	0	0
CEX-chr5-45353151-45353399	chr5	45353151	45353399	0	0
CEX-chr5-45396543-45396863	chr5	45396543	45396863	0	0
CEX-chr5-45461897-45462160	chr5	45461897	45462160	0	0
CEX-chr5-45645236-45645761	chr5	45645236	45645761	0	0
CEX-chr5-45695720-45696246	chr5	45695720	45696246	0	0
CEX-chr5-49695066-49695165	chr5	49695066	49695165	0	0
CEX-chr5-49695671-49695770	chr5	49695671	49695770	0	0
CEX-chr5-49698028-49698186	chr5	49698028	49698186	0	0
CEX-chr5-49699010-49699290	chr5	49699010	49699290	0	0
CEX-chr5-49701557-49701688	chr5	49701557	49701688	0	0
CEX-chr5-49706706-49706805	chr5	49706706	49706805	0	0
CEX-chr5-49707029-49707219	chr5	49707029	49707219	0	0
CEX-chr5-49723970-49724069	chr5	49723970	49724069	0	0
CEX-chr5-49736872-49736987	chr5	49736872	49736987	0	0
CEX-chr5-49962926-49963025	chr5	49962926	49963025	0	0
CEX-chr5-49963372-49963471	chr5	49963372	49963471	0	0
CEX-chr5-49963883-49963982	chr5	49963883	49963982	0	0
CEX-chr5-50034813-50034920	chr5	50034813	50034920	0	0
CEX-chr5-50037623-50037785	chr5	50037623	50037785	0	0
CEX-chr5-50040534-50040633	chr5	50040534	50040633	0	0
CEX-chr5-50045893-50046053	chr5	50045893	50046053	0	0
CEX-chr5-50052947-50053046	chr5	50052947	50053046	0	0
CEX-chr5-50055472-50055624	chr5	50055472	50055624	0	0
CEX-chr5-50056113-50056212	chr5	50056113	50056212	0	0
CEX-chr5-50057593-50057743	chr5	50057593	50057743	0	0
CEX-chr5-50058980-50059079	chr5	50058980	50059079	0	0
CEX-chr5-50073831-50073983	chr5	50073831	50073983	0	0
CEX-chr5-50074332-50074489	chr5	50074332	50074489	0	0
CEX-chr5-50084341-50084440	chr5	50084341	50084440	0	0
CEX-chr5-50090039-50090168	chr5	50090039	50090168	0	0
CEX-chr5-50090685-50091253	chr5	50090685	50091253	0	0
CEX-chr5-50092792-50092891	chr5	50092792	50092891	0	0
CEX-chr5-50092970-50093069	chr5	50092970	50093069	0	0
CEX-chr5-50111263-50111362	chr5	50111263	50111362	0	0
CEX-chr5-50117045-50117174	chr5	50117045	50117174	0	0
CEX-chr5-50118097-50118251	chr5	50118097	50118251	0	0
CEX-chr5-50120726-50120825	chr5	50120726	50120825	0	0
CEX-chr5-50122564-50122716	chr5	50122564	50122716	0	0
CEX-chr5-50123776-50123892	chr5	50123776	50123892	0	0
CEX-chr5-50124133-50124232	chr5	50124133	50124232	0	0
CEX-chr5-50125711-50125810	chr5	50125711	50125810	0	0
CEX-chr5-50128602-50128701	chr5	50128602	50128701	0	0
CEX-chr5-50129207-50129306	chr5	50129207	50129306	0	0
CEX-chr5-50129798-50129897	chr5	50129798	50129897	0	0
CEX-chr5-50130654-50130753	chr5	50130654	50130753	0	0
CEX-chr5-50130758-50130857	chr5	50130758	50130857	0	0
CEX-chr5-50137798-50137957	chr5	50137798	50137957	0	0
CEX-chr5-50679455-50679584	chr5	50679455	50679584	0	0
CEX-chr5-50680324-50680615	chr5	50680324	50680615	0	0
CEX-chr5-50682398-50682497	chr5	50682398	50682497	0	0
CEX-chr5-50683273-50683634	chr5	50683273	50683634	0	0
CEX-chr5-50685429-50685817	chr5	50685429	50685817	0	0
CEX-chr5-50687057-50687344	chr5	50687057	50687344	0	0
CEX-chr5-50689277-50689495	chr5	50689277	50689495	0	0
CEX-chr5-51307374-51307473	chr5	51307374	51307473	0	0
CEX-chr5-51374717-51374824	chr5	51374717	51374824	0	0
CEX-chr5-51376576-51376696	chr5	51376576	51376696	0	0
CEX-chr5-52084109-52084268	chr5	52084109	52084268	0	0
CEX-chr5-52096227-52096956	chr5	52096227	52096956	0	0
CEX-chr5-52097241-52097676	chr5	52097241	52097676	0	0
CEX-chr5-52145197-52145321	chr5	52145197	52145321	0	0
CEX-chr5-52157279-52157395	chr5	52157279	52157395	0	0
CEX-chr5-52160592-52160691	chr5	52160592	52160691	0	0
CEX-chr5-52160803-52160918	chr5	52160803	52160918	0	0
CEX-chr5-52161522-52161653	chr5	52161522	52161653	0	0
CEX-chr5-52177703-52177855	chr5	52177703	52177855	0	0
CEX-chr5-52183645-52183799	chr5	52183645	52183799	0	0
CEX-chr5-52189504-52189673	chr5	52189504	52189673	0	0
CEX-chr5-52193273-52193372	chr5	52193273	52193372	0	0
CEX-chr5-52194067-52194215	chr5	52194067	52194215	0	0
CEX-chr5-52201591-52201740	chr5	52201591	52201740	0	0
CEX-chr5-52204726-52204905	chr5	52204726	52204905	0	0
CEX-chr5-52205990-52206251	chr5	52205990	52206251	0	0
CEX-chr5-52211292-52211426	chr5	52211292	52211426	0	0
CEX-chr5-52214560-52214730	chr5	52214560	52214730	0	0
CEX-chr5-52216160-52216300	chr5	52216160	52216300	0	0
CEX-chr5-52218605-52218719	chr5	52218605	52218719	0	0
CEX-chr5-52221106-52221319	chr5	52221106	52221319	0	0
CEX-chr5-52223405-52223504	chr5	52223405	52223504	0	0
CEX-chr5-52225393-52225543	chr5	52225393	52225543	0	0
CEX-chr5-52227872-52227971	chr5	52227872	52227971	0	0
CEX-chr5-52229672-52229828	chr5	52229672	52229828	0	0
CEX-chr5-52233229-52233346	chr5	52233229	52233346	0	0
CEX-chr5-52235418-52235523	chr5	52235418	52235523	0	0
CEX-chr5-52235668-52235776	chr5	52235668	52235776	0	0
CEX-chr5-52240770-52240869	chr5	52240770	52240869	0	0
CEX-chr5-52243173-52243342	chr5	52243173	52243342	0	0
CEX-chr5-52248155-52248309	chr5	52248155	52248309	0	0
CEX-chr5-52285241-52285413	chr5	52285241	52285413	0	0
CEX-chr5-52322527-52322749	chr5	52322527	52322749	0	0
CEX-chr5-52337891-52338102	chr5	52337891	52338102	0	0
CEX-chr5-52340780-52340973	chr5	52340780	52340973	0	0
CEX-chr5-52344142-52344358	chr5	52344142	52344358	0	0
CEX-chr5-52344422-52344651	chr5	52344422	52344651	0	0
CEX-chr5-52347190-52347440	chr5	52347190	52347440	0	0
CEX-chr5-52351317-52351569	chr5	52351317	52351569	0	0
CEX-chr5-52351763-52352030	chr5	52351763	52352030	0	0
CEX-chr5-52353804-52353982	chr5	52353804	52353982	0	0
CEX-chr5-52355653-52355893	chr5	52355653	52355893	0	0
CEX-chr5-52356680-52356927	chr5	52356680	52356927	0	0
CEX-chr5-52358565-52358810	chr5	52358565	52358810	0	0
CEX-chr5-52360691-52360996	chr5	52360691	52360996	0	0
CEX-chr5-52361601-52361858	chr5	52361601	52361858	0	0
CEX-chr5-52362897-52363138	chr5	52362897	52363138	0	0
CEX-chr5-52365888-52366141	chr5	52365888	52366141	0	0
CEX-chr5-52367717-52367929	chr5	52367717	52367929	0	0
CEX-chr5-52368392-52368576	chr5	52368392	52368576	0	0
CEX-chr5-52368897-52369140	chr5	52368897	52369140	0	0
CEX-chr5-52370164-52370358	chr5	52370164	52370358	0	0
CEX-chr5-52370840-52371185	chr5	52370840	52371185	0	0
CEX-chr5-52374551-52374755	chr5	52374551	52374755	0	0
CEX-chr5-52376290-52376502	chr5	52376290	52376502	0	0
CEX-chr5-52377371-52377577	chr5	52377371	52377577	0	0
CEX-chr5-52379119-52379334	chr5	52379119	52379334	0	0
CEX-chr5-52382731-52382922	chr5	52382731	52382922	0	0
CEX-chr5-52385725-52385943	chr5	52385725	52385943	0	0
CEX-chr5-52386298-52386480	chr5	52386298	52386480	0	0
CEX-chr5-52394381-52394548	chr5	52394381	52394548	0	0
CEX-chr5-52396190-52396415	chr5	52396190	52396415	0	0
CEX-chr5-52397138-52397390	chr5	52397138	52397390	0	0
CEX-chr5-52397876-52398105	chr5	52397876	52398105	0	0
CEX-chr5-52402856-52403051	chr5	52402856	52403051	0	0
CEX-chr5-52404311-52404473	chr5	52404311	52404473	0	0
CEX-chr5-52405511-52405610	chr5	52405511	52405610	0	0
CEX-chr5-52776555-52776714	chr5	52776555	52776714	0	0
CEX-chr5-52778708-52778903	chr5	52778708	52778903	0	0
CEX-chr5-52779332-52779554	chr5	52779332	52779554	0	0
CEX-chr5-52779897-52780125	chr5	52779897	52780125	0	0
CEX-chr5-52780825-52781059	chr5	52780825	52781059	0	0
CEX-chr5-52781468-52781567	chr5	52781468	52781567	0	0
CEX-chr5-52781719-52781872	chr5	52781719	52781872	0	0
CEX-chr5-52856442-52856641	chr5	52856442	52856641	0	0
CEX-chr5-52869353-52869512	chr5	52869353	52869512	0	0
CEX-chr5-52899231-52899411	chr5	52899231	52899411	0	0
CEX-chr5-52900554-52900725	chr5	52900554	52900725	0	0
CEX-chr5-52942012-52942286	chr5	52942012	52942286	0	0
CEX-chr5-52954330-52954505	chr5	52954330	52954505	0	0
CEX-chr5-52978897-52979102	chr5	52978897	52979102	0	0
CEX-chr5-53182390-53182569	chr5	53182390	53182569	0	0
CEX-chr5-53183157-53183256	chr5	53183157	53183256	0	0
CEX-chr5-53247272-53247483	chr5	53247272	53247483	0	0
CEX-chr5-53409031-53409240	chr5	53409031	53409240	0	0
CEX-chr5-53450339-53450489	chr5	53450339	53450489	0	0
CEX-chr5-53467613-53467758	chr5	53467613	53467758	0	0
CEX-chr5-53606236-53606335	chr5	53606236	53606335	0	0
CEX-chr5-53751569-53752123	chr5	53751569	53752123	0	0
CEX-chr5-53813770-53815671	chr5	53813770	53815671	0	0
CEX-chr5-53839007-53839264	chr5	53839007	53839264	0	0
CEX-chr5-54252146-54252350	chr5	54252146	54252350	0	0
CEX-chr5-54253521-54253626	chr5	54253521	54253626	0	0
CEX-chr5-54275158-54275265	chr5	54275158	54275265	0	0
CEX-chr5-54277823-54277976	chr5	54277823	54277976	0	0
CEX-chr5-54281043-54281347	chr5	54281043	54281347	0	0
CEX-chr5-54320079-54320232	chr5	54320079	54320232	0	0
CEX-chr5-54320486-54320637	chr5	54320486	54320637	0	0
CEX-chr5-54326260-54326414	chr5	54326260	54326414	0	0
CEX-chr5-54327190-54327463	chr5	54327190	54327463	0	0
CEX-chr5-54329591-54329756	chr5	54329591	54329756	0	0
CEX-chr5-54398496-54398595	chr5	54398496	54398595	0	0
CEX-chr5-54401300-54401489	chr5	54401300	54401489	0	0
CEX-chr5-54403620-54403765	chr5	54403620	54403765	0	0
CEX-chr5-54403951-54404224	chr5	54403951	54404224	0	0
CEX-chr5-54405847-54406012	chr5	54405847	54406012	0	0
CEX-chr5-54410044-54410148	chr5	54410044	54410148	0	0
CEX-chr5-54415628-54415748	chr5	54415628	54415748	0	0
CEX-chr5-54416210-54416420	chr5	54416210	54416420	0	0
CEX-chr5-54420629-54420858	chr5	54420629	54420858	0	0
CEX-chr5-54422175-54422329	chr5	54422175	54422329	0	0
CEX-chr5-54423083-54423182	chr5	54423083	54423182	0	0
CEX-chr5-54424237-54424447	chr5	54424237	54424447	0	0
CEX-chr5-54429238-54429358	chr5	54429238	54429358	0	0
CEX-chr5-54433384-54433483	chr5	54433384	54433483	0	0
CEX-chr5-54436139-54436238	chr5	54436139	54436238	0	0
CEX-chr5-54439339-54439473	chr5	54439339	54439473	0	0
CEX-chr5-54442454-54442686	chr5	54442454	54442686	0	0
CEX-chr5-54456019-54456226	chr5	54456019	54456226	0	0
CEX-chr5-54456820-54457085	chr5	54456820	54457085	0	0
CEX-chr5-54459881-54460048	chr5	54459881	54460048	0	0
CEX-chr5-54466356-54466455	chr5	54466356	54466455	0	0
CEX-chr5-54466473-54466572	chr5	54466473	54466572	0	0
CEX-chr5-54468398-54468497	chr5	54468398	54468497	0	0
CEX-chr5-54468748-54468847	chr5	54468748	54468847	0	0
CEX-chr5-54516193-54516634	chr5	54516193	54516634	0	0
CEX-chr5-54516843-54516954	chr5	54516843	54516954	0	0
CEX-chr5-54517973-54518227	chr5	54517973	54518227	0	0
CEX-chr5-54518764-54518863	chr5	54518764	54518863	0	0
CEX-chr5-54522340-54522499	chr5	54522340	54522499	0	0
CEX-chr5-54522601-54522760	chr5	54522601	54522760	0	0
CEX-chr5-54522805-54522966	chr5	54522805	54522966	0	0
CEX-chr5-54527201-54527690	chr5	54527201	54527690	0	0
CEX-chr5-54528187-54528376	chr5	54528187	54528376	0	0
CEX-chr5-54528949-54529358	chr5	54528949	54529358	0	0
CEX-chr5-54552293-54552392	chr5	54552293	54552392	0	0
CEX-chr5-54555674-54555774	chr5	54555674	54555774	0	0
CEX-chr5-54557194-54557373	chr5	54557194	54557373	0	0
CEX-chr5-54558456-54558762	chr5	54558456	54558762	0	0
CEX-chr5-54562963-54563062	chr5	54562963	54563062	0	0
CEX-chr5-54563512-54563652	chr5	54563512	54563652	0	0
CEX-chr5-54565239-54565467	chr5	54565239	54565467	0	0
CEX-chr5-54566228-54566327	chr5	54566228	54566327	0	0
CEX-chr5-54566404-54566536	chr5	54566404	54566536	0	0
CEX-chr5-54567910-54568062	chr5	54567910	54568062	0	0
CEX-chr5-54569114-54569213	chr5	54569114	54569213	0	0
CEX-chr5-54570390-54570561	chr5	54570390	54570561	0	0
CEX-chr5-54570692-54570871	chr5	54570692	54570871	0	0
CEX-chr5-54572092-54572271	chr5	54572092	54572271	0	0
CEX-chr5-54572932-54573112	chr5	54572932	54573112	0	0
CEX-chr5-54577198-54577345	chr5	54577198	54577345	0	0
CEX-chr5-54579029-54579641	chr5	54579029	54579641	0	0
CEX-chr5-54581119-54581246	chr5	54581119	54581246	0	0
CEX-chr5-54581522-54581691	chr5	54581522	54581691	0	0
CEX-chr5-54585096-54585285	chr5	54585096	54585285	0	0
CEX-chr5-54586044-54586174	chr5	54586044	54586174	0	0
CEX-chr5-54589803-54589975	chr5	54589803	54589975	0	0
CEX-chr5-54591205-54591354	chr5	54591205	54591354	0	0
CEX-chr5-54592046-54592179	chr5	54592046	54592179	0	0
CEX-chr5-54593111-54593270	chr5	54593111	54593270	0	0
CEX-chr5-54594347-54594505	chr5	54594347	54594505	0	0
CEX-chr5-54603213-54603412	chr5	54603213	54603412	0	0
CEX-chr5-54603800-54603977	chr5	54603800	54603977	0	0
CEX-chr5-54618153-54618294	chr5	54618153	54618294	0	0
CEX-chr5-54619944-54620043	chr5	54619944	54620043	0	0
CEX-chr5-54623526-54623625	chr5	54623526	54623625	0	0
CEX-chr5-54624525-54624641	chr5	54624525	54624641	0	0
CEX-chr5-54635836-54636014	chr5	54635836	54636014	0	0
CEX-chr5-54637505-54637604	chr5	54637505	54637604	0	0
CEX-chr5-54639157-54639285	chr5	54639157	54639285	0	0
CEX-chr5-54640290-54640450	chr5	54640290	54640450	0	0
CEX-chr5-54640920-54641079	chr5	54640920	54641079	0	0
CEX-chr5-54642839-54643018	chr5	54642839	54643018	0	0
CEX-chr5-54645391-54645490	chr5	54645391	54645490	0	0
CEX-chr5-54646695-54646859	chr5	54646695	54646859	0	0
CEX-chr5-54648994-54649099	chr5	54648994	54649099	0	0
CEX-chr5-54654349-54654528	chr5	54654349	54654528	0	0
CEX-chr5-54662551-54662705	chr5	54662551	54662705	0	0
CEX-chr5-54674140-54674339	chr5	54674140	54674339	0	0
CEX-chr5-54674880-54675039	chr5	54674880	54675039	0	0
CEX-chr5-54683800-54683932	chr5	54683800	54683932	0	0
CEX-chr5-54693242-54693356	chr5	54693242	54693356	0	0
CEX-chr5-54696059-54696251	chr5	54696059	54696251	0	0
CEX-chr5-54701251-54701418	chr5	54701251	54701418	0	0
CEX-chr5-54706350-54706459	chr5	54706350	54706459	0	0
CEX-chr5-54709989-54710088	chr5	54709989	54710088	0	0
CEX-chr5-54711796-54711985	chr5	54711796	54711985	0	0
CEX-chr5-54718704-54718842	chr5	54718704	54718842	0	0
CEX-chr5-54720525-54720624	chr5	54720525	54720624	0	0
CEX-chr5-54721032-54721201	chr5	54721032	54721201	0	0
CEX-chr5-54721689-54721869	chr5	54721689	54721869	0	0
CEX-chr5-54737658-54737757	chr5	54737658	54737757	0	0
CEX-chr5-54763695-54763979	chr5	54763695	54763979	0	0
CEX-chr5-54771125-54771280	chr5	54771125	54771280	0	0
CEX-chr5-54786786-54786944	chr5	54786786	54786944	0	0
CEX-chr5-54830379-54830478	chr5	54830379	54830478	0	0
CEX-chr5-54922320-54922489	chr5	54922320	54922489	0	0
CEX-chr5-54923714-54923813	chr5	54923714	54923813	0	0
CEX-chr5-54929538-54929732	chr5	54929538	54929732	0	0
CEX-chr5-54931263-54931487	chr5	54931263	54931487	0	0
CEX-chr5-54941565-54941725	chr5	54941565	54941725	0	0
CEX-chr5-54945033-54945144	chr5	54945033	54945144	0	0
CEX-chr5-54948355-54948553	chr5	54948355	54948553	0	0
CEX-chr5-54952463-54952622	chr5	54952463	54952622	0	0
CEX-chr5-54960519-54960718	chr5	54960519	54960718	0	0
CEX-chr5-54965053-54965152	chr5	54965053	54965152	0	0
CEX-chr5-54965367-54965466	chr5	54965367	54965466	0	0
CEX-chr5-54965584-54965709	chr5	54965584	54965709	0	0
CEX-chr5-54968389-54968525	chr5	54968389	54968525	0	0
CEX-chr5-54986983-54987082	chr5	54986983	54987082	0	0
CEX-chr5-54989975-54990074	chr5	54989975	54990074	0	0
CEX-chr5-54993672-54993831	chr5	54993672	54993831	0	0
CEX-chr5-55034720-55034876	chr5	55034720	55034876	0	0
CEX-chr5-55037973-55038072	chr5	55037973	55038072	0	0
CEX-chr5-55041971-55042070	chr5	55041971	55042070	0	0
CEX-chr5-55055966-55056116	chr5	55055966	55056116	0	0
CEX-chr5-55058992-55059091	chr5	55058992	55059091	0	0
CEX-chr5-55059818-55059917	chr5	55059818	55059917	0	0
CEX-chr5-55062726-55062825	chr5	55062726	55062825	0	0
CEX-chr5-55063707-55063821	chr5	55063707	55063821	0	0
CEX-chr5-55075790-55075895	chr5	55075790	55075895	0	0
CEX-chr5-55076885-55076984	chr5	55076885	55076984	0	0
CEX-chr5-55077736-55077835	chr5	55077736	55077835	0	0
CEX-chr5-55081099-55081198	chr5	55081099	55081198	0	0
CEX-chr5-55081249-55081348	chr5	55081249	55081348	0	0
CEX-chr5-55081555-55081701	chr5	55081555	55081701	0	0
CEX-chr5-55082344-55082500	chr5	55082344	55082500	0	0
CEX-chr5-55083672-55083830	chr5	55083672	55083830	0	0
CEX-chr5-55086402-55086581	chr5	55086402	55086581	0	0
CEX-chr5-55088467-55088637	chr5	55088467	55088637	0	0
CEX-chr5-55094252-55094401	chr5	55094252	55094401	0	0
CEX-chr5-55109499-55109602	chr5	55109499	55109602	0	0
CEX-chr5-55110727-55111001	chr5	55110727	55111001	0	0
CEX-chr5-55111139-55111253	chr5	55111139	55111253	0	0
CEX-chr5-55112280-55112379	chr5	55112280	55112379	0	0
CEX-chr5-55147348-55147512	chr5	55147348	55147512	0	0
CEX-chr5-55149343-55149442	chr5	55149343	55149442	0	0
CEX-chr5-55155286-55155478	chr5	55155286	55155478	0	0
CEX-chr5-55164568-55164787	chr5	55164568	55164787	0	0
CEX-chr5-55168047-55168330	chr5	55168047	55168330	0	0
CEX-chr5-55178821-55179074	chr5	55178821	55179074	0	0
CEX-chr5-55185747-55186014	chr5	55185747	55186014	0	0
CEX-chr5-55192127-55192308	chr5	55192127	55192308	0	0
CEX-chr5-55195693-55196011	chr5	55195693	55196011	0	0
CEX-chr5-55201883-55202167	chr5	55201883	55202167	0	0
CEX-chr5-55203136-55203339	chr5	55203136	55203339	0	0
CEX-chr5-55204042-55204487	chr5	55204042	55204487	0	0
CEX-chr5-55206309-55206551	chr5	55206309	55206551	0	0
CEX-chr5-55209254-55209449	chr5	55209254	55209449	0	0
CEX-chr5-55210624-55210807	chr5	55210624	55210807	0	0
CEX-chr5-55212421-55212999	chr5	55212421	55212999	0	0
CEX-chr5-55218152-55218260	chr5	55218152	55218260	0	0
CEX-chr5-55236908-55237649	chr5	55236908	55237649	0	0
CEX-chr5-55238489-55238588	chr5	55238489	55238588	0	0
CEX-chr5-55243269-55243419	chr5	55243269	55243419	0	0
CEX-chr5-55245975-55246074	chr5	55245975	55246074	0	0
CEX-chr5-55247290-55247434	chr5	55247290	55247434	0	0
CEX-chr5-55247755-55247905	chr5	55247755	55247905	0	0
CEX-chr5-55248076-55248181	chr5	55248076	55248181	0	0
CEX-chr5-55250636-55250845	chr5	55250636	55250845	0	0
CEX-chr5-55251851-55252065	chr5	55251851	55252065	0	0
CEX-chr5-55252975-55253128	chr5	55252975	55253128	0	0
CEX-chr5-55255427-55255526	chr5	55255427	55255526	0	0
CEX-chr5-55256228-55256391	chr5	55256228	55256391	0	0
CEX-chr5-55259178-55259367	chr5	55259178	55259367	0	0
CEX-chr5-55259972-55260161	chr5	55259972	55260161	0	0
CEX-chr5-55264042-55264270	chr5	55264042	55264270	0	0
CEX-chr5-55265376-55265685	chr5	55265376	55265685	0	0
CEX-chr5-55271959-55272124	chr5	55271959	55272124	0	0
CEX-chr5-55291277-55291382	chr5	55291277	55291382	0	0
CEX-chr5-55297540-55297639	chr5	55297540	55297639	0	0
CEX-chr5-55396008-55396133	chr5	55396008	55396133	0	0
CEX-chr5-55398318-55398417	chr5	55398318	55398417	0	0
CEX-chr5-55406943-55407611	chr5	55406943	55407611	0	0
CEX-chr5-55409969-55410128	chr5	55409969	55410128	0	0
CEX-chr5-55412440-55412611	chr5	55412440	55412611	0	0
CEX-chr5-55422747-55422935	chr5	55422747	55422935	0	0
CEX-chr5-55439615-55439758	chr5	55439615	55439758	0	0
CEX-chr5-55455641-55455740	chr5	55455641	55455740	0	0
CEX-chr5-55466519-55466632	chr5	55466519	55466632	0	0
CEX-chr5-55471977-55472111	chr5	55471977	55472111	0	0
CEX-chr5-55479337-55479463	chr5	55479337	55479463	0	0
CEX-chr5-55528662-55528761	chr5	55528662	55528761	0	0
CEX-chr5-55753693-55753792	chr5	55753693	55753792	0	0
CEX-chr5-55759835-55759943	chr5	55759835	55759943	0	0
CEX-chr5-55760781-55760880	chr5	55760781	55760880	0	0
CEX-chr5-55807446-55807605	chr5	55807446	55807605	0	0
CEX-chr5-55809588-55809752	chr5	55809588	55809752	0	0
CEX-chr5-55828896-55828995	chr5	55828896	55828995	0	0
CEX-chr5-55830956-55831055	chr5	55830956	55831055	0	0
CEX-chr5-55851934-55852033	chr5	55851934	55852033	0	0
CEX-chr5-56111350-56111933	chr5	56111350	56111933	0	0
CEX-chr5-56152376-56152628	chr5	56152376	56152628	0	0
CEX-chr5-56155491-56155793	chr5	56155491	56155793	0	0
CEX-chr5-56160510-56160812	chr5	56160510	56160812	0	0
CEX-chr5-56161116-56161334	chr5	56161116	56161334	0	0
CEX-chr5-56161605-56161855	chr5	56161605	56161855	0	0
CEX-chr5-56167686-56167909	chr5	56167686	56167909	0	0
CEX-chr5-56168417-56168600	chr5	56168417	56168600	0	0
CEX-chr5-56168601-56168883	chr5	56168601	56168883	0	0
CEX-chr5-56170808-56171188	chr5	56170808	56171188	0	0
CEX-chr5-56174756-56174979	chr5	56174756	56174979	0	0
CEX-chr5-56176487-56176680	chr5	56176487	56176680	0	0
CEX-chr5-56176859-56177150	chr5	56176859	56177150	0	0
CEX-chr5-56177346-56178744	chr5	56177346	56178744	0	0
CEX-chr5-56179303-56179557	chr5	56179303	56179557	0	0
CEX-chr5-56180440-56180704	chr5	56180440	56180704	0	0
CEX-chr5-56181708-56181931	chr5	56181708	56181931	0	0
CEX-chr5-56183154-56183398	chr5	56183154	56183398	0	0
CEX-chr5-56184002-56184235	chr5	56184002	56184235	0	0
CEX-chr5-56189307-56189558	chr5	56189307	56189558	0	0
CEX-chr5-56205421-56205572	chr5	56205421	56205572	0	0
CEX-chr5-56206102-56206261	chr5	56206102	56206261	0	0
CEX-chr5-56206994-56207365	chr5	56206994	56207365	0	0
CEX-chr5-56208836-56208963	chr5	56208836	56208963	0	0
CEX-chr5-56209699-56209818	chr5	56209699	56209818	0	0
CEX-chr5-56210686-56210795	chr5	56210686	56210795	0	0
CEX-chr5-56212580-56212735	chr5	56212580	56212735	0	0
CEX-chr5-56218953-56219414	chr5	56218953	56219414	0	0
CEX-chr5-56219516-56219662	chr5	56219516	56219662	0	0
CEX-chr5-56219740-56219871	chr5	56219740	56219871	0	0
CEX-chr5-56221112-56221211	chr5	56221112	56221211	0	0
CEX-chr5-56224591-56224690	chr5	56224591	56224690	0	0
CEX-chr5-56226482-56226581	chr5	56226482	56226581	0	0
CEX-chr5-56229072-56229227	chr5	56229072	56229227	0	0
CEX-chr5-56231242-56231341	chr5	56231242	56231341	0	0
CEX-chr5-56231486-56231585	chr5	56231486	56231585	0	0
CEX-chr5-56233403-56233527	chr5	56233403	56233527	0	0
CEX-chr5-56234095-56234194	chr5	56234095	56234194	0	0
CEX-chr5-56234708-56234846	chr5	56234708	56234846	0	0
CEX-chr5-56242751-56242940	chr5	56242751	56242940	0	0
CEX-chr5-56246418-56246517	chr5	56246418	56246517	0	0
CEX-chr5-56247816-56247975	chr5	56247816	56247975	0	0
CEX-chr5-56255179-56255278	chr5	56255179	56255278	0	0
CEX-chr5-56509940-56510039	chr5	56509940	56510039	0	0
CEX-chr5-56517112-56517262	chr5	56517112	56517262	0	0
CEX-chr5-56526490-56526589	chr5	56526490	56526589	0	0
CEX-chr5-56526671-56526798	chr5	56526671	56526798	0	0
CEX-chr5-56526923-56527150	chr5	56526923	56527150	0	0
CEX-chr5-56531721-56531876	chr5	56531721	56531876	0	0
CEX-chr5-56532920-56533019	chr5	56532920	56533019	0	0
CEX-chr5-56542125-56542313	chr5	56542125	56542313	0	0
CEX-chr5-56542900-56543044	chr5	56542900	56543044	0	0
CEX-chr5-56545234-56545405	chr5	56545234	56545405	0	0
CEX-chr5-56546779-56546970	chr5	56546779	56546970	0	0
CEX-chr5-56557005-56557111	chr5	56557005	56557111	0	0
CEX-chr5-56558419-56558581	chr5	56558419	56558581	0	0
CEX-chr5-56777402-56778536	chr5	56777402	56778536	0	0
CEX-chr5-57750408-57750603	chr5	57750408	57750603	0	0
CEX-chr5-57750736-57750850	chr5	57750736	57750850	0	0
CEX-chr5-57751110-57751243	chr5	57751110	57751243	0	0
CEX-chr5-57751364-57751608	chr5	57751364	57751608	0	0
CEX-chr5-57751851-57751984	chr5	57751851	57751984	0	0
CEX-chr5-57752317-57752418	chr5	57752317	57752418	0	0
CEX-chr5-57752770-57752921	chr5	57752770	57752921	0	0
CEX-chr5-57753006-57753208	chr5	57753006	57753208	0	0
